event_id,action_id,round_id,buyer_offer_id,buyer_id,listing_id,property_id,agent_id,action_price,sales_price,original_list_price,final_listing_price,unit_sales_price,de_action_price,de_sales_price,de_unit_sales_price,de_original_list_price,de_final_listing_price,actor,action,multiple_buyers,multiple_buyers_adjusted,number_of_additional_offers,number_of_add_offers_adjusted,total_num_buyers_action,total_num_buyers_round,total_num_buyers_event,deal_status,censustract,property_latitude,property_longitude,property_type,num_bedrooms,num_bathrooms,approx_sq_ft,lot_sq_ft,financing_contingency_waived,inspection_contingency_waived,escalation_clause,preinspection,client_letter,year_built,deal_status_notes,walk_score,transit_score,bike_score,prob_offer_sub_date,listing_date,off_market_date,sales_date,offer_submitted_date,offer_accepted_date,action_date,zipcode,listing_year
2d54565c8c6ae184d6d974ed2e4c3179_2019-05-03,1,1,,,9e63d6c35592aabdf05900cb4c9eed9f,2d54565c8c6ae184d6d974ed2e4c3179,,464900,469900,464900,464900,177.9250336,397446.9375,401721.4688,152.1096191,397446.9375,397446.9375,seller,seller_initialize,,,NA,NA,NA,NA,NA,,27053026015,44.83871841,-93.47702026,Single Family Residential,4,3,2641,13503,FALSE,FALSE,FALSE,FALSE,FALSE,1995,NA,8,NA,52,0,2019/5/2 23:59,2019/5/16,2019/7/14 23:59,2019/5/3 17:36,,2019/5/2,55347,2019
2d54565c8c6ae184d6d974ed2e4c3179_2019-05-03,2,1,7430fd0f2c6d58fa90da9ce1f7a1e248,4a3545178de0730a0e74483cdf5b80b8,9e63d6c35592aabdf05900cb4c9eed9f,2d54565c8c6ae184d6d974ed2e4c3179,47f91db40efc6a22350eca5c953c4742,455000,469900,464900,464900,177.9250336,388983.3438,401721.4688,152.1096191,397446.9375,397446.9375,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,27053026015,44.83871841,-93.47702026,Single Family Residential,4,3,2641,13503,FALSE,FALSE,FALSE,FALSE,FALSE,1995,NA,8,NA,52,0,2019/5/2 23:59,2019/5/16,2019/7/14 23:59,2019/5/3 17:36,,2019/5/3,55347,2019
3078c2fe8d4d622448f34959b1ad666f_2019-08-01,2,1,b3ff082586aa805c47bc77968d18cd8f,664620c212ac9123f9ff6adc1d5264db,c5553a0cd1c10c04a08722cf2f088588,3078c2fe8d4d622448f34959b1ad666f,8a3a60ca2371a13fd1e84043f75f2f31,939000,939000,950000,950000,593.5524902,802759.0625,802759.0625,507.4330444,812163.0625,812163.0625,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Offer Failed Due to Other Contingency,6037275302,33.98014069,-118.4328537,Condo/Co-op,2,2.5,1582,139427,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,56,NA,76,0,2019/7/31 23:59,2019/9/11,2019/10/10 23:59,2019/9/8 16:57,2019/9/13 23:59,2019/9/8,90292,2019
3078c2fe8d4d622448f34959b1ad666f_2019-08-01,1,1,,,c5553a0cd1c10c04a08722cf2f088588,3078c2fe8d4d622448f34959b1ad666f,,950000,939000,950000,950000,593.5524902,812163.0625,802759.0625,507.4330444,812163.0625,812163.0625,seller,seller_initialize,,,NA,NA,NA,1,1,,6037275302,33.98014069,-118.4328537,Condo/Co-op,2,2.5,1582,139427,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,56,NA,76,0,2019/7/31 23:59,2019/9/11,2019/10/10 23:59,2019/9/8 16:57,,2019/7/31,90292,2019
3078c2fe8d4d622448f34959b1ad666f_2019-08-01,3,1,13c6c4479ff6402e7a38ba2b4c82e883,664620c212ac9123f9ff6adc1d5264db,c5553a0cd1c10c04a08722cf2f088588,3078c2fe8d4d622448f34959b1ad666f,8a3a60ca2371a13fd1e84043f75f2f31,939000,939000,950000,950000,593.5524902,802759.0625,802759.0625,507.4330444,812163.0625,812163.0625,buyer,buyer_offer,FALSE,FALSE,0,0,1,1,1,Closed (Success),6037275302,33.98014069,-118.4328537,Condo/Co-op,2,2.5,1582,139427,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,56,NA,76,0,2019/7/31 23:59,2019/9/11,2019/10/10 23:59,2019/9/16 06:53,2019/9/12 23:59,2019/9/16,90292,2019
31fca71cb976ddc25f4e0b2597e79ed0_2016-05-19,1,1,,,fcdcf3531654920093c572c9f8c7b896,31fca71cb976ddc25f4e0b2597e79ed0,,439900,497000,439900,439900,326.7586975,399105.1875,450909.9063,296.4562073,399105.1875,399105.1875,seller,seller_initialize,,,3,3,4,4,4,,25017335400,42.47861481,-71.06990051,Single Family Residential,3,2,1521,8612,FALSE,FALSE,FALSE,FALSE,FALSE,1946,NA,47,33,33,0,2016/5/18 23:59,2016/5/26,2016/7/7 23:59,2016/5/24 07:05,,2016/5/18,1880,2016
31fca71cb976ddc25f4e0b2597e79ed0_2016-05-19,2,1,eb151e9eb1b1753bacc1f23700fa9b80,8bc0ac6b07612869a8f1c1c474b0ffcf,fcdcf3531654920093c572c9f8c7b896,31fca71cb976ddc25f4e0b2597e79ed0,321cf86b4c9f5ddd04881a44067c2a5a,517000,497000,439900,439900,326.7586975,469055.1875,450909.9063,296.4562073,399105.1875,399105.1875,buyer,buyer_offer,TRUE,TRUE,3,3,4,4,4,Closed (Success),25017335400,42.47861481,-71.06990051,Single Family Residential,3,2,1521,8612,FALSE,FALSE,FALSE,FALSE,FALSE,1946,NA,47,33,33,0,2016/5/18 23:59,2016/5/26,2016/7/7 23:59,2016/5/24 07:05,2016/5/24 23:59,2016/5/24,1880,2016
327c8295c867a61ec5c24aebca0bf949_2015-05-28,2,1,76b89178cddc6f10997662b5e0670c3f,f6bdee460f2186f38d51bba14a2cf640,3a411aafe75437b00008500181c05229,327c8295c867a61ec5c24aebca0bf949,17326d10d511828f6b34fa6d751739e2,779000,937500,799000,799000,363.9363403,714486.8125,859860.5625,333.796814,732830.5,732830.5,buyer,buyer_offer,TRUE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,6037181500,34.13460922,-118.1862488,Single Family Residential,3,3,2576,10486,FALSE,FALSE,FALSE,FALSE,FALSE,1977,NA,66,45,17,0,2015/5/27 23:59,2015/6/16,2015/7/16 23:59,2015/6/2 21:17,,2015/6/2,90041,2015
327c8295c867a61ec5c24aebca0bf949_2015-05-28,1,1,,,3a411aafe75437b00008500181c05229,327c8295c867a61ec5c24aebca0bf949,,799000,937500,799000,799000,363.9363403,732830.5,859860.5625,333.796814,732830.5,732830.5,seller,seller_initialize,,,NA,NA,NA,NA,NA,,6037181500,34.13460922,-118.1862488,Single Family Residential,3,3,2576,10486,FALSE,FALSE,FALSE,FALSE,FALSE,1977,NA,66,45,17,0,2015/5/27 23:59,2015/6/16,2015/7/16 23:59,2015/6/2 21:17,,2015/5/27,90041,2015
3406db7fbac0bec9e753c05715b6f9ce_2012-10-20,1,1,,,5e085cfb32a7c63d42a4a9d77ab3802c,3406db7fbac0bec9e753c05715b6f9ce,,319995,322000,319995,319995,132.5102844,307549.0625,309476.0938,127.3564072,307549.0625,307549.0625,seller,seller_initialize,,,2,2,3,3,3,,53033011101,47.53812027,-122.2748566,Single Family Residential,4,2.25,2430,NA,FALSE,FALSE,FALSE,FALSE,TRUE,1964,NA,78,65,82,0,2012/10/19 23:59,2012/10/22,2012/11/29 00:00,2012/10/22 08:35,,2012/10/19,98118,2012
3406db7fbac0bec9e753c05715b6f9ce_2012-10-20,2,1,bfb56ff119a4d629209599bcb4056f79,f65333337e0a92a2a8dd3274666f099c,5e085cfb32a7c63d42a4a9d77ab3802c,3406db7fbac0bec9e753c05715b6f9ce,06997f04a7db92466a2baa6ebc8b872d,320000,322000,319995,319995,132.5102844,307553.875,309476.0938,127.3564072,307549.0625,307549.0625,buyer,buyer_offer,TRUE,TRUE,2,2,3,3,3,Closed (Success),53033011101,47.53812027,-122.2748566,Single Family Residential,4,2.25,2430,NA,FALSE,FALSE,FALSE,FALSE,TRUE,1964,NA,78,65,82,0,2012/10/19 23:59,2012/10/22,2012/11/29 00:00,2012/10/22 08:35,2012/10/21 00:00,2012/10/22,98118,2012
34b145c1ec0c68aad1991ee4112bd203_2014-04-07,1,1,,,b622b5454e471f616ac3f90f18ed52c3,34b145c1ec0c68aad1991ee4112bd203,,629000,677500,629000,629000,430.1587219,583078.25,628037.375,398.7538757,583078.25,583078.25,seller,seller_initialize,,,3,3,4,4,4,,6037275302,33.98861694,-118.4348679,Townhouse,2,2.25,1575,390062,FALSE,FALSE,FALSE,FALSE,TRUE,1975,NA,79,NA,69,0,2014/4/6 23:59,2014/4/22,2014/6/20 00:00,2014/4/15 08:24,,2014/4/6,90292,2014
34b145c1ec0c68aad1991ee4112bd203_2014-04-07,2,1,656bb80a6a1f90400aa7e25cd8c6c379,2ae7d135b0af2342bb6cb1b87e8c4d55,b622b5454e471f616ac3f90f18ed52c3,34b145c1ec0c68aad1991ee4112bd203,2290a7385ed77cc5592dc2153229f082,630000,677500,629000,629000,430.1587219,584005.25,628037.375,398.7538757,583078.25,583078.25,buyer,buyer_offer,TRUE,TRUE,3,3,4,4,4,Offer Rejected Due to Multiple Offers,6037275302,33.98861694,-118.4348679,Townhouse,2,2.25,1575,390062,FALSE,FALSE,FALSE,FALSE,TRUE,1975,NA,79,NA,69,0,2014/4/6 23:59,2014/4/22,2014/6/20 00:00,2014/4/15 08:24,,2014/4/15,90292,2014
363030b07518d0c01d6f1c32775fafda_2019-02-27,1,1,,,25c163b2fa14c26a13db0650328a8349,363030b07518d0c01d6f1c32775fafda,,385000,405000,385000,405000,160.4595947,329139.75,346237.9375,137.1782684,329139.75,346237.9375,seller,seller_initialize,,,12,12,13,13,13,,24033800412,38.99026108,-76.84238434,Single Family Residential,5,3.5,2524,13694,FALSE,FALSE,TRUE,FALSE,TRUE,1989,NA,26,NA,40,0,2019/2/27 00:01,2019/3/1,2019/3/31 23:59,2019/2/28 09:17,,2019/2/27,20706,2019
363030b07518d0c01d6f1c32775fafda_2019-02-27,2,1,71eb262579e5ba6635ee18187ec3f937,5833d6c788cc9e0ff550f9bca78021a8,25c163b2fa14c26a13db0650328a8349,363030b07518d0c01d6f1c32775fafda,481d66d7006b307451e463d71d2fc53f,4.00E+05,405000,385000,405000,160.4595947,341963.375,346237.9375,137.1782684,329139.75,346237.9375,buyer,buyer_offer,TRUE,TRUE,12,12,13,13,13,Closed (Success),24033800412,38.99026108,-76.84238434,Single Family Residential,5,3.5,2524,13694,FALSE,FALSE,TRUE,FALSE,TRUE,1989,NA,26,NA,40,0,2019/2/27 00:01,2019/3/1,2019/3/31 23:59,2019/2/28 09:17,2019/3/1 23:59,2019/2/28,20706,2019
363030b07518d0c01d6f1c32775fafda_2019-02-27,3,2,,,25c163b2fa14c26a13db0650328a8349,363030b07518d0c01d6f1c32775fafda,,405000,405000,385000,405000,160.4595947,346237.9375,346237.9375,137.1782684,329139.75,346237.9375,seller,seller_revise,,,12,12,13,13,13,,24033800412,38.99026108,-76.84238434,Single Family Residential,5,3.5,2524,13694,FALSE,FALSE,TRUE,FALSE,TRUE,1989,NA,26,NA,40,0,2019/2/27 00:01,2019/3/1,2019/3/31 23:59,2019/2/28 09:17,,2019/3/1,20706,2019
3677b1a4d9163dbbf87ac37341663891_2018-11-12,3,2,,,7bc2cb087450cac6cbb0f8ed16b710b5,3677b1a4d9163dbbf87ac37341663891,,257400,247500,257500,257400,167.6829224,223890.4063,211589.8438,143.3535461,223977.3906,223890.4063,seller,seller_revise,,,NA,NA,NA,NA,1,,48453001847,30.42614174,-97.68540955,Condo/Co-op,2,2.5,1476,5183,FALSE,FALSE,FALSE,FALSE,FALSE,2003,NA,9,32,40,0,2018/11/11 23:59,2018/12/3,2019/1/10 00:00,2018/11/18 18:00,,2018/11/19,78727,2018
3677b1a4d9163dbbf87ac37341663891_2018-11-12,2,1,9aecfeb47451b1a7c12092a762c1d927,366813bdb77e925e25547d6c9919ceef,7bc2cb087450cac6cbb0f8ed16b710b5,3677b1a4d9163dbbf87ac37341663891,accfa1212a61b379ba0b009549113863,247500,247500,257500,257400,167.6829224,215279.2344,211589.8438,143.3535461,223977.3906,223890.4063,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),48453001847,30.42614174,-97.68540955,Condo/Co-op,2,2.5,1476,5183,FALSE,FALSE,FALSE,FALSE,FALSE,2003,NA,9,32,40,0,2018/11/11 23:59,2018/12/3,2019/1/10 00:00,2018/11/18 18:00,2018/12/3 23:59,2018/11/18,78727,2018
3677b1a4d9163dbbf87ac37341663891_2018-11-12,1,1,,,7bc2cb087450cac6cbb0f8ed16b710b5,3677b1a4d9163dbbf87ac37341663891,,257500,247500,257500,257400,167.6829224,223977.3906,211589.8438,143.3535461,223977.3906,223890.4063,seller,seller_initialize,,,NA,NA,NA,1,1,,48453001847,30.42614174,-97.68540955,Condo/Co-op,2,2.5,1476,5183,FALSE,FALSE,FALSE,FALSE,FALSE,2003,NA,9,32,40,0,2018/11/11 23:59,2018/12/3,2019/1/10 00:00,2018/11/18 18:00,,2018/11/11,78727,2018
39f81be93b9952861cc5defbc3fcb420_2013-01-25,1,1,,,734e67b45c1dbe5e214aefe1d498b945,39f81be93b9952861cc5defbc3fcb420,,559000,650000,559000,559000,NA,527992.3125,613944.5625,NA,527992.3125,527992.3125,seller,seller_initialize,,,9,9,10,10,10,,6075012901,37.80310822,-122.429657,Condo/Co-op,1,1,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,1925,NA,95,63,91,0,2013/1/24 00:00,2013/1/31,2013/3/21 00:00,2013/1/30 19:35,,2013/1/25,94123,2013
39f81be93b9952861cc5defbc3fcb420_2013-01-25,2,1,49bc4a1c56f07122dfa52c2a25a7b937,b555275c3a31179cda2cf2de0d150532,734e67b45c1dbe5e214aefe1d498b945,39f81be93b9952861cc5defbc3fcb420,6ef80bb237adf4b6f77d0700e1255907,631000,650000,559000,559000,NA,595998.5,613944.5625,NA,527992.3125,527992.3125,buyer,buyer_offer,TRUE,TRUE,9,9,10,10,10,Offer Rejected Due to Multiple Offers,6075012901,37.80310822,-122.429657,Condo/Co-op,1,1,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,1925,NA,95,63,91,0,2013/1/24 00:00,2013/1/31,2013/3/21 00:00,2013/1/30 19:35,,2013/1/30,94123,2013
3abbe3f7e759013a9d9f2a799477ae26_2017-07-12,2,1,57ba469d25e481e9021d2d19b2c61a06,a83f3680bd2e4d738b240bb930f1339b,87cf1dc0cbc67c787665bfb6b990e2c7,3abbe3f7e759013a9d9f2a799477ae26,6872937617af85db5a39a5243e858d1f,1105000,1230000,1080000,1080000,597.6676636,983825.75,1095118.25,532.1274414,961567.25,961567.25,buyer,buyer_offer,TRUE,TRUE,4,4,5,5,5,Offer Rejected Due to Price,6001443105,37.52562714,-121.9314728,Townhouse,3,2.5,2058,1754,TRUE,TRUE,FALSE,TRUE,FALSE,1979,NA,10,29,17,0,2017/7/12 00:00,2017/7/19,2017/8/15 00:00,2017/7/18 13:42,,2017/7/18,94539,2017
3abbe3f7e759013a9d9f2a799477ae26_2017-07-12,1,1,,,87cf1dc0cbc67c787665bfb6b990e2c7,3abbe3f7e759013a9d9f2a799477ae26,,1080000,1230000,1080000,1080000,597.6676636,961567.25,1095118.25,532.1274414,961567.25,961567.25,seller,seller_initialize,,,4,4,5,5,5,,6001443105,37.52562714,-121.9314728,Townhouse,3,2.5,2058,1754,TRUE,TRUE,FALSE,TRUE,FALSE,1979,NA,10,29,17,0,2017/7/12 00:00,2017/7/19,2017/8/15 00:00,2017/7/18 13:42,,2017/7/12,94539,2017
3c1efcb5a8af57497dd561c58850f5c3_2018-10-05,1,1,,,7275df5ac911c62f5b1ea43037c02f43,3c1efcb5a8af57497dd561c58850f5c3,,401087,385525,401087,384950,260.6659851,348871.5313,335335.4688,226.7312012,348871.5313,334835.3125,seller,seller_initialize,,,NA,NA,NA,NA,1,,8059009838,39.81485367,-105.1730804,Townhouse,3,2.5,1479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2019,NA,39,29,38,0,2018/10/4 23:59,2018/11/17,2018/12/20 23:59,2018/11/19 11:02,,2018/10/4,80007,2018
3c1efcb5a8af57497dd561c58850f5c3_2018-10-05,2,2,,,7275df5ac911c62f5b1ea43037c02f43,3c1efcb5a8af57497dd561c58850f5c3,,384950,385525,401087,384950,260.6659851,334835.3125,335335.4688,226.7312012,348871.5313,334835.3125,seller,seller_revise,,,NA,NA,NA,1,1,,8059009838,39.81485367,-105.1730804,Townhouse,3,2.5,1479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2019,NA,39,29,38,0,2018/10/4 23:59,2018/11/17,2018/12/20 23:59,2018/11/19 11:02,,2018/10/12,80007,2018
3c1efcb5a8af57497dd561c58850f5c3_2018-10-05,3,2,ea9cc5c12b5cde6e0d9366192153a6ff,27273451c293b6720a34cd28e580d67d,7275df5ac911c62f5b1ea43037c02f43,3c1efcb5a8af57497dd561c58850f5c3,8a488824cb3388fe033e110b350ef9e9,384950,385525,401087,384950,260.6659851,334835.3125,335335.4688,226.7312012,348871.5313,334835.3125,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),8059009838,39.81485367,-105.1730804,Townhouse,3,2.5,1479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2019,NA,39,29,38,0,2018/10/4 23:59,2018/11/17,2018/12/20 23:59,2018/11/19 11:02,2018/11/19 00:01,2018/11/19,80007,2018
3c38e7eca5410b29cc0e90c92fa15b3a_2019-06-24,3,3,,,0e8fa3df992ddf29cf9c8f3778263304,3c38e7eca5410b29cc0e90c92fa15b3a,,329900,324900,347900,324900,157.7184448,282034.3125,277759.75,134.8348389,297422.6563,277759.75,seller,seller_revise,,,NA,NA,NA,NA,1,,24021752601,39.44496918,-77.55432892,Single Family Residential,4,2.5,2060,8558,FALSE,FALSE,FALSE,FALSE,FALSE,1987,NA,35,NA,16,0,2019/6/24 00:01,2019/9/10,2019/10/9 00:00,2019/9/4 13:53,,2019/7/25,21769,2019
3c38e7eca5410b29cc0e90c92fa15b3a_2019-06-24,4,4,,,0e8fa3df992ddf29cf9c8f3778263304,3c38e7eca5410b29cc0e90c92fa15b3a,,324900,324900,347900,324900,157.7184448,277759.75,277759.75,134.8348389,297422.6563,277759.75,seller,seller_revise,,,NA,NA,NA,1,1,,24021752601,39.44496918,-77.55432892,Single Family Residential,4,2.5,2060,8558,FALSE,FALSE,FALSE,FALSE,FALSE,1987,NA,35,NA,16,0,2019/6/24 00:01,2019/9/10,2019/10/9 00:00,2019/9/4 13:53,,2019/8/17,21769,2019
3c38e7eca5410b29cc0e90c92fa15b3a_2019-06-24,2,2,,,0e8fa3df992ddf29cf9c8f3778263304,3c38e7eca5410b29cc0e90c92fa15b3a,,339900,324900,347900,324900,157.7184448,290583.375,277759.75,134.8348389,297422.6563,277759.75,seller,seller_revise,,,NA,NA,NA,NA,1,,24021752601,39.44496918,-77.55432892,Single Family Residential,4,2.5,2060,8558,FALSE,FALSE,FALSE,FALSE,FALSE,1987,NA,35,NA,16,0,2019/6/24 00:01,2019/9/10,2019/10/9 00:00,2019/9/4 13:53,,2019/7/7,21769,2019
3c38e7eca5410b29cc0e90c92fa15b3a_2019-06-24,1,1,,,0e8fa3df992ddf29cf9c8f3778263304,3c38e7eca5410b29cc0e90c92fa15b3a,,347900,324900,347900,324900,157.7184448,297422.6563,277759.75,134.8348389,297422.6563,277759.75,seller,seller_initialize,,,NA,NA,NA,NA,1,,24021752601,39.44496918,-77.55432892,Single Family Residential,4,2.5,2060,8558,FALSE,FALSE,FALSE,FALSE,FALSE,1987,NA,35,NA,16,0,2019/6/24 00:01,2019/9/10,2019/10/9 00:00,2019/9/4 13:53,,2019/6/24,21769,2019
3c38e7eca5410b29cc0e90c92fa15b3a_2019-06-24,5,4,fad7c3a100069daf07ab8f28de3efc1e,37ec50334cd804ea969efcf868403584,0e8fa3df992ddf29cf9c8f3778263304,3c38e7eca5410b29cc0e90c92fa15b3a,9649dec6196d730c5e024f204477d8d1,310000,324900,347900,324900,157.7184448,265021.625,277759.75,134.8348389,297422.6563,277759.75,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),24021752601,39.44496918,-77.55432892,Single Family Residential,4,2.5,2060,8558,FALSE,FALSE,FALSE,FALSE,FALSE,1987,NA,35,NA,16,0,2019/6/24 00:01,2019/9/10,2019/10/9 00:00,2019/9/4 13:53,2019/9/11 00:00,2019/9/4,21769,2019
3c41f55c31b4ee513c20a4a222f179d0_2019-07-15,2,1,50c334e38ca64cfc8c061f5256fda7ed,a46094dae10314f6630cf8be7a566b76,0d1daefe3542d741ecdcb39a7b9831b4,3c41f55c31b4ee513c20a4a222f179d0,50a074e6a8da4662ae0a29edde722179,725000,780000,7.00E+05,7.00E+05,475.6097412,619808.625,666828.625,406.6027832,598435.9375,598435.9375,buyer,buyer_offer,TRUE,TRUE,4,4,5,5,5,Closed (Success),53033004600,47.66825104,-122.3382263,Single Family Residential,2,1,1640,3180,FALSE,TRUE,TRUE,TRUE,FALSE,1924,NA,76,52,91,0,2019/7/14 23:59,2019/7/23,2019/7/23 00:00,2019/7/20 08:54,2019/7/23 00:00,2019/7/20,98103,2019
3c41f55c31b4ee513c20a4a222f179d0_2019-07-15,3,1,4239d32e1a1df52c4c3c636b5eaea363,10fc67c2305084b00979643ba1d597cb,0d1daefe3542d741ecdcb39a7b9831b4,3c41f55c31b4ee513c20a4a222f179d0,e9f8d100b7c072ba4283eb1917b2220f,7.00E+05,780000,7.00E+05,7.00E+05,475.6097412,598435.9375,666828.625,406.6027832,598435.9375,598435.9375,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,5,5,Offer Rejected Due to Multiple Offers,53033004600,47.66825104,-122.3382263,Single Family Residential,2,1,1640,3180,TRUE,TRUE,TRUE,FALSE,FALSE,1924,NA,76,52,91,0,2019/7/14 23:59,2019/7/23,2019/7/23 00:00,2019/7/23 10:29,,2019/7/23,98103,2019
3c41f55c31b4ee513c20a4a222f179d0_2019-07-15,1,1,,,0d1daefe3542d741ecdcb39a7b9831b4,3c41f55c31b4ee513c20a4a222f179d0,,7.00E+05,780000,7.00E+05,7.00E+05,475.6097412,598435.9375,666828.625,406.6027832,598435.9375,598435.9375,seller,seller_initialize,,,NA,NA,NA,5,5,,53033004600,47.66825104,-122.3382263,Single Family Residential,2,1,1640,3180,TRUE,TRUE,TRUE,FALSE,FALSE,1924,NA,76,52,91,0,2019/7/14 23:59,2019/7/23,2019/7/23 00:00,2019/7/23 10:29,,2019/7/14,98103,2019
3dd2981ab955db23dc43a0bfb1008035_2017-06-22,2,1,83acc57de3f6ada6219cecf3041fa70a,816a403fe021eed843174b155d44e046,1514848b8f3fe326c2bc74b15f21503b,3dd2981ab955db23dc43a0bfb1008035,310ce61c90f3a46e340ee8257bc70e93,650000,693200,649000,649000,201.5116272,578721.0625,617183.75,179.4138794,577830.6875,577830.6875,buyer,buyer_offer,TRUE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,11001009504,38.93817902,-76.99394226,Multi-Family (2-4 Unit),NA,NA,3440,3713,FALSE,FALSE,FALSE,FALSE,FALSE,1937,NA,87,66,86,0,2017/6/22 00:00,2017/6/29,2017/11/26 23:59,2017/6/28 09:27,,2017/6/28,20017,2017
3dd2981ab955db23dc43a0bfb1008035_2017-06-22,1,1,,,1514848b8f3fe326c2bc74b15f21503b,3dd2981ab955db23dc43a0bfb1008035,,649000,693200,649000,649000,201.5116272,577830.6875,617183.75,179.4138794,577830.6875,577830.6875,seller,seller_initialize,,,NA,NA,NA,NA,NA,,11001009504,38.93817902,-76.99394226,Multi-Family (2-4 Unit),NA,NA,3440,3713,FALSE,FALSE,FALSE,FALSE,FALSE,1937,NA,87,66,86,0,2017/6/22 00:00,2017/6/29,2017/11/26 23:59,2017/6/28 09:27,,2017/6/22,20017,2017
4204468835af13b29239dc666270d1d3_2013-04-10,2,1,0d0d0475282db704d1c87e6d7e3d2a6b,1d6c166e72af500720e2a59b91ef8098,a4eec3d0dd670c9365844a662b977a4a,4204468835af13b29239dc666270d1d3,366f0bc7bd1d4bf414073cabbadfdfcd,380000,380000,369900,369900,160.6765289,358921.4375,358921.4375,151.7638245,349381.6875,349381.6875,buyer,buyer_offer,TRUE,TRUE,2,2,3,3,3,Offer Rejected Due to Multiple Offers,51059421400,38.76349258,-77.08900452,Townhouse,3,4,2365,1764,FALSE,FALSE,FALSE,FALSE,FALSE,2006,NA,30,44,18,0,2013/4/9 23:59,2013/5/7,2013/6/28 00:00,2013/4/12 07:30,,2013/4/12,22306,2013
4204468835af13b29239dc666270d1d3_2013-04-10,1,1,,,a4eec3d0dd670c9365844a662b977a4a,4204468835af13b29239dc666270d1d3,,369900,380000,369900,369900,160.6765289,349381.6875,358921.4375,151.7638245,349381.6875,349381.6875,seller,seller_initialize,,,2,2,3,3,3,,51059421400,38.76349258,-77.08900452,Townhouse,3,4,2365,1764,FALSE,FALSE,FALSE,FALSE,FALSE,2006,NA,30,44,18,0,2013/4/9 23:59,2013/5/7,2013/6/28 00:00,2013/4/12 07:30,,2013/4/9,22306,2013
42047ee91245f6b92a760fa5aca876a9_2018-02-01,2,1,fce592fb21a570a9f5e529288b05f841,87184ddeba4792041bd82d6a4f61fedb,ab67d2fe59c14f381fb4ed721e5113e3,42047ee91245f6b92a760fa5aca876a9,e9f586fda2075a00e9c19361abf115ef,370000,385000,389000,389000,NA,321831.5938,334878.8125,NA,338358.0625,338358.0625,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),42101002000,39.93662262,-75.1842804,Townhouse,3,3,NA,795,FALSE,FALSE,FALSE,FALSE,TRUE,2018,NA,85,46,86,0,2018/1/31 23:59,2018/3/27,2018/3/27 23:59,2018/2/25 14:23,2018/2/26 00:00,2018/2/25,19146,2018
42047ee91245f6b92a760fa5aca876a9_2018-02-01,1,1,,,ab67d2fe59c14f381fb4ed721e5113e3,42047ee91245f6b92a760fa5aca876a9,,389000,385000,389000,389000,NA,338358.0625,334878.8125,NA,338358.0625,338358.0625,seller,seller_initialize,,,NA,NA,NA,1,1,,42101002000,39.93662262,-75.1842804,Townhouse,3,3,NA,795,FALSE,FALSE,FALSE,FALSE,TRUE,2018,NA,85,46,86,0,2018/1/31 23:59,2018/3/27,2018/3/27 23:59,2018/2/25 14:23,,2018/1/31,19146,2018
46a5961090e828ec96b927d20a053cc2_2015-03-25,1,1,,,cfa2a75dfc6a59f2a79dda3f8baeeb17,46a5961090e828ec96b927d20a053cc2,,495000,507000,495000,495000,176.2865143,454006.375,465012.5938,161.6872711,454006.375,454006.375,seller,seller_initialize,,,NA,NA,NA,NA,NA,,51059491301,38.81639481,-77.4568634,Single Family Residential,4,3.5,2876,8765,FALSE,FALSE,FALSE,FALSE,FALSE,1995,NA,4,0,28,0,2015/3/25 00:00,2015/3/27,2015/6/23 00:00,2015/3/27 13:58,,2015/3/25,20121,2015
46a5961090e828ec96b927d20a053cc2_2015-03-25,2,1,969d61fa5184d91d62e147033d6732a8,8cf1a3be0a9f2ab734454a1499c6b30b,cfa2a75dfc6a59f2a79dda3f8baeeb17,46a5961090e828ec96b927d20a053cc2,d714d2c5a796d5814c565d78dd16188d,490000,507000,495000,495000,176.2865143,449420.4688,465012.5938,161.6872711,454006.375,454006.375,buyer,buyer_offer,TRUE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Price,51059491301,38.81639481,-77.4568634,Single Family Residential,4,3.5,2876,8765,FALSE,FALSE,FALSE,FALSE,FALSE,1995,NA,4,0,28,0,2015/3/25 00:00,2015/3/27,2015/6/23 00:00,2015/3/27 13:58,,2015/3/27,20121,2015
